Year,playerId,season,Name,Team,position,Situation,GP,TOI,XGA,GA,UnblockedSA,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties,Year,NameYear,Votes
2021,8471774,2021,Alex Stalock,SJS,G,4on5,1,154,0.04,0,3,0.17,1,0.32,0,1.34,2,0,0,0.93,0,0.47,1,0.04,2,0,0,0.04,0,0,0,0,0,1,0,0,2021,Alex Stalock2021,0
2021,8471774,2021,Alex Stalock,SJS,G,5on4,1,154,0.19,0,2,0.07,0,0.21,0,1.5,1,0.07,0,0.47,0,1.01,2,0.19,1,1,0,0.03,0.17,0,0,0,0,0,0,0,2021,Alex Stalock2021,0
2021,8471418,2021,Anton Khudobin,DAL,G,other,9,879,1.67,4,24,1.11,0,2.55,5,13.17,14,0.23,1,8.49,6,4.69,4,1.62,9,9,1,0.37,1.04,0.26,0,3,1,5,0,0,2021,Anton Khudobin2021,0
2021,8471418,2021,Anton Khudobin,DAL,G,all,9,27748,19.57,28,429,16.19,9,48.91,65,221.37,232,7.18,15,130,103,91.15,102,18.67,233,67,13,7.28,8.2,4.08,10,11,7,116,0,0,2021,Anton Khudobin2021,0
2021,8471418,2021,Anton Khudobin,DAL,G,5on5,9,22624,13.36,16,333,11.43,8,37.9,47,166.19,174,5.91,10,95.32,73,70.64,85,12.84,181,46,7,5.36,5.68,2.32,8,5,3,99,0,0,2021,Anton Khudobin2021,0
2021,8471418,2021,Anton Khudobin,DAL,G,4on5,9,2417,3.93,8,67,3.43,1,8.06,13,38.15,40,0.15,1,24.98,22,13.37,10,3.6,40,11,4,1.46,1.38,1.09,2,3,3,12,0,0,2021,Anton Khudobin2021,0
2021,8471418,2021,Anton Khudobin,DAL,G,5on4,9,1828,0.52,0,4,0.17,0,0.32,0,3.16,4,0.84,3,0.86,1,2.05,3,0.52,3,0,1,0.1,0,0.41,0,0,0,0,0,0,2021,Anton Khudobin2021,0
2021,8478048,2021,Igor Shesterkin,NYR,G,other,53,5834,9.17,7,136,5.32,3,14.05,9,71.53,77,1.83,4,41.32,28,26.65,46,8.75,60,28,11,2.43,3.34,3.4,1,2,4,37,0,0,2021,Igor Shesterkin2021,0
2021,8478048,2021,Igor Shesterkin,NYR,G,all,53,184232,140.1,106,2947,111.54,128,360.08,311,1586.7,1622,46.62,49,898.87,713,658.31,911,133.92,1668,426,127,47.57,52.6,39.92,39,37,30,726,2,1,2021,Igor Shesterkin2021,0
2021,8478048,2021,Igor Shesterkin,NYR,G,5on5,53,150465,101.73,82,2322,83.81,101,292.7,248,1246.98,1260,36.47,37,699.86,547,523.93,727,98.51,1322,340,81,37.98,41.86,21.89,34,32,16,579,2,1,2021,Igor Shesterkin2021,0
2021,8478048,2021,Igor Shesterkin,NYR,G,4on5,53,14978,25.66,16,418,20.14,22,46.47,52,221.92,237,1.41,2,141.49,122,75.99,98,23.17,238,47,32,5.74,6.01,13.91,4,2,10,101,0,0,2021,Igor Shesterkin2021,0
2021,8478048,2021,Igor Shesterkin,NYR,G,5on4,53,12955,2.34,0,56,1.52,1,5.03,2,35.03,38,6.66,6,11.41,12,26.64,32,2.34,40,6,2,1.14,0.75,0.45,0,0,0,8,0,0,2021,Igor Shesterkin2021,0
2021,8481611,2021,Pyotr Kochetkov,CAR,G,other,3,469,0.78,1,12,0.59,1,1.23,2,6.95,9,0.1,0,4.6,4,2.53,2,0.74,6,3,1,0.19,0.35,0.24,0,1,0,2,0,0,2021,Pyotr Kochetkov2021,0
2021,8481611,2021,Pyotr Kochetkov,CAR,G,all,3,8916,5.04,6,102,3.75,2,12.01,19,55.62,61,2.72,10,31.91,18,22.47,32,4.85,53,21,3,1.54,2.55,0.95,3,3,0,25,0,0,2021,Pyotr Kochetkov2021,0
2021,8481611,2021,Pyotr Kochetkov,CAR,G,5on5,3,7060,2.61,3,74,2.39,0,8.66,13,38.31,40,2.3,10,21.89,13,16.24,24,2.56,40,13,0,1.09,1.53,0,2,1,0,21,0,0,2021,Pyotr Kochetkov2021,0
2021,8481611,2021,Pyotr Kochetkov,CAR,G,4on5,3,907,1.39,2,14,0.7,1,1.9,4,8.76,10,0.09,0,4.99,1,2.73,4,1.3,6,5,1,0.25,0.67,0.47,1,1,0,2,0,0,2021,Pyotr Kochetkov2021,0
2021,8481611,2021,Pyotr Kochetkov,CAR,G,5on4,3,480,0.25,0,2,0.08,0,0.23,0,1.61,2,0.23,0,0.43,0,0.97,2,0.25,1,0,1,0.01,0,0.24,0,0,0,0,0,0,2021,Pyotr Kochetkov2021,0
2021,8480947,2021,Kevin Lankinen,CHI,G,other,32,2148,5.96,11,65,3.06,6,7.28,4,39.92,42,0.87,1,21.98,14,14.32,18,5.79,33,12,9,1.37,1.56,3.03,3,5,3,11,0,0,2021,Kevin Lankinen2021,0
2021,8480947,2021,Kevin Lankinen,CHI,G,all,32,108935,77.38,106,1743,63.64,65,213.98,210,929.59,973,26.36,28,529.58,418,385.22,470,74.69,1010,230,60,29.8,28.15,19.43,41,44,21,443,0,0,2021,Kevin Lankinen2021,0
2021,8480947,2021,Kevin Lankinen,CHI,G,5on5,32,90296,54.95,75,1408,48.51,42,175.98,183,742.72,778,20.81,16,426.48,332,313.24,385,53.48,825,185,33,23.75,22.15,9.03,32,33,10,365,0,0,2021,Kevin Lankinen2021,0
2021,8480947,2021,Kevin Lankinen,CHI,G,4on5,32,7469,14.49,17,226,10.76,16,26.43,21,119.31,121,0.45,0,71.35,65,37.83,43,13.44,119,29,17,3.51,3.97,7.01,4,5,8,61,0,0,2021,Kevin Lankinen2021,0
2021,8480947,2021,Kevin Lankinen,CHI,G,5on4,32,9022,1.71,2,39,1.14,1,3.73,1,24.55,28,4,10,8.44,7,18.25,22,1.7,30,3,1,1.03,0.32,0.36,2,0,0,5,0,0,2021,Kevin Lankinen2021,0
2021,8479361,2021,Joseph Woll,TOR,G,other,4,456,0.5,0,6,0.34,0,0.73,0,3.92,2,0.28,0,1.93,2,1.39,3,0.5,3,1,1,0.08,0.15,0.27,0,0,0,1,0,0,2021,Joseph Woll2021,0
2021,8479361,2021,Joseph Woll,TOR,G,all,4,14359,10.97,11,218,8.99,5,28.65,30,124.38,123,3.88,5,72.47,54,50.94,71,10.63,123,48,5,3.92,5.63,1.42,3,7,1,42,2,1,2021,Joseph Woll2021,0
2021,8479361,2021,Joseph Woll,TOR,G,5on5,4,11593,8.2,8,183,7.2,3,24.51,26,103.04,103,2.85,3,61.53,47,43.26,61,8,112,33,3,3.5,3.95,0.75,3,4,1,35,2,1,2021,Joseph Woll2021,0
2021,8479361,2021,Joseph Woll,TOR,G,4on5,4,1164,2.1,3,25,1.31,2,2.84,4,14.31,15,0.14,0,8.13,4,4.13,4,1.99,4,14,1,0.17,1.53,0.41,0,3,0,6,0,0,2021,Joseph Woll2021,0
2021,8479361,2021,Joseph Woll,TOR,G,5on4,4,1146,0.17,0,4,0.14,0,0.57,0,3.11,3,0.62,2,0.87,1,2.15,3,0.13,4,0,0,0.17,0,0,0,0,0,0,0,0,2021,Joseph Woll2021,0
2021,8477970,2021,Vitek Vanecek,WSH,G,other,42,3046,8.23,13,88,3.98,7,8.77,3,48.76,49,1.41,1,27.75,26,15.72,15,7.25,31,24,11,1.08,3,4.15,1,6,6,22,0,0,2021,Vitek Vanecek2021,0
2021,8477970,2021,Vitek Vanecek,WSH,G,all,42,139043,97.64,103,2100,77.98,80,258.39,233,1108.67,1118,38.71,27,626.8,518,457.14,590,92.77,1168,298,88,31.45,36.53,29.66,34,36,33,546,0,0,2021,Vitek Vanecek2021,0
2021,8477970,2021,Vitek Vanecek,WSH,G,5on5,42,114267,69.42,65,1687,58.96,57,210.94,199,876.62,876,30.59,17,497.31,410,366.85,481,67.63,944,229,59,25.89,27.66,15.87,26,23,16,455,0,0,2021,Vitek Vanecek2021,0
2021,8477970,2021,Vitek Vanecek,WSH,G,4on5,42,10352,16.63,19,258,12.93,15,31.95,22,140.82,144,0.76,0,86.2,76,44.65,62,14.54,147,35,15,3.13,4.62,8.89,5,5,9,61,0,0,2021,Vitek Vanecek2021,0
2021,8477970,2021,Vitek Vanecek,WSH,G,5on4,42,11378,2.49,3,53,1.59,1,5.08,6,33.63,39,5.56,9,11.5,5,25.28,30,2.48,38,6,3,1,0.75,0.75,0,1,2,6,0,0,2021,Vitek Vanecek2021,0
2021,8480373,2021,Josef Korenar,ARI,G,other,2,305,1.3,1,5,0.26,1,0.59,0,4.15,4,0.02,0,1.27,1,1.47,2,1.22,1,2,2,0.03,0.25,1.03,0,1,0,0,0,0,2021,Josef Korenar2021,0
2021,8480373,2021,Josef Korenar,ARI,G,all,2,4218,5.52,3,60,2.16,2,7.92,8,36.98,35,1.11,1,18.48,20,14.79,17,5.22,37,4,9,0.97,0.49,4.05,0,1,2,10,0,0,2021,Josef Korenar2021,0
2021,8480373,2021,Josef Korenar,ARI,G,5on5,2,3244,1.63,2,47,1.61,1,6.62,6,27.39,25,0.91,0,15.01,16,12.23,13,1.57,34,2,2,0.93,0.25,0.45,0,0,2,9,0,0,2021,Josef Korenar2021,0
2021,8480373,2021,Josef Korenar,ARI,G,4on5,2,188,2.59,0,8,0.29,0,0.7,2,5.44,6,0.06,0,2.21,3,1.09,2,2.43,2,0,5,0.01,0,2.58,0,0,0,1,0,0,2021,Josef Korenar2021,0
2021,8480373,2021,Josef Korenar,ARI,G,5on4,2,481,0,0,0,0,0,0,0,0,0,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Josef Korenar2021,0
2021,8476932,2021,Anthony Stolarz,ANA,G,other,28,2105,4.74,5,69,2.91,2,7.12,5,37.34,36,0.62,1,22.62,22,12.33,17,4.63,36,10,5,1.57,1.1,2.07,1,1,3,18,0,0,2021,Anthony Stolarz2021,0
2021,8476932,2021,Anthony Stolarz,ANA,G,all,28,90385,66.04,67,1447,54.6,48,182.54,175,788.35,809,23.94,26,452.3,334,328.74,464,64.58,855,204,52,25.09,23.94,17.01,21,27,19,336,2,1,2021,Anthony Stolarz2021,0
2021,8476932,2021,Anthony Stolarz,ANA,G,5on5,28,74963,47.95,51,1151,40.52,35,147.01,126,611.08,619,20.28,19,350.2,259,260.55,374,46.98,676,156,35,20.1,18.21,9.64,20,22,9,284,2,1,2021,Anthony Stolarz2021,0
2021,8476932,2021,Anthony Stolarz,ANA,G,4on5,28,7280,11.31,9,183,9.82,11,24.44,35,113.61,122,0.5,0,69.85,49,37.7,52,10.96,115,31,11,2.5,3.78,5.04,0,2,7,26,0,0,2021,Anthony Stolarz2021,0
2021,8476932,2021,Anthony Stolarz,ANA,G,5on4,28,6037,1.7,2,36,1,0,3.19,8,21.24,25,2.55,6,6.85,2,15.56,17,1.69,23,5,1,0.83,0.61,0.26,0,2,0,7,0,0,2021,Anthony Stolarz2021,0
2021,8481031,2021,Ivan Prosvetov,ARI,G,other,3,248,0.53,0,8,0.3,0,1,0,4.76,5,0.09,0,2.09,3,1.95,3,0.52,4,1,1,0.16,0.14,0.23,0,0,0,2,0,0,2021,Ivan Prosvetov2021,0
2021,8481031,2021,Ivan Prosvetov,ARI,G,all,3,11100,9.99,13,188,7.43,8,22.41,25,101.76,104,2.27,3,57.99,52,40.9,44,9.74,97,34,11,3.2,3.69,3.11,5,4,4,46,0,0,2021,Ivan Prosvetov2021,0
2021,8481031,2021,Ivan Prosvetov,ARI,G,5on5,3,9076,7.6,10,144,5.52,7,17.57,19,78.31,78,1.89,3,43.69,36,31.17,36,7.4,74,25,9,2.25,2.68,2.67,4,3,3,36,0,0,2021,Ivan Prosvetov2021,0
2021,8481031,2021,Ivan Prosvetov,ARI,G,4on5,3,1103,1.62,2,33,1.53,1,3.52,6,16.55,18,0.14,0,11.53,12,6.17,4,1.57,17,8,0,0.74,0.88,0,1,1,0,8,0,0,2021,Ivan Prosvetov2021,0
2021,8481031,2021,Ivan Prosvetov,ARI,G,5on4,3,673,0.25,1,3,0.08,0,0.32,0,2.14,3,0.16,0,0.68,1,1.61,1,0.25,2,0,1,0.04,0,0.21,0,0,1,0,0,0,2021,Ivan Prosvetov2021,0
2021,8480981,2021,Joel Hofer,STL,G,other,2,157,0.56,1,7,0.43,0,0.97,1,4.78,5,0,0,3.39,2,1.46,3,0.56,4,3,0,0.12,0.44,0,1,0,0,0,0,0,2021,Joel Hofer2021,0
2021,8480981,2021,Joel Hofer,STL,G,all,2,7029,5.08,6,95,3.85,5,12.8,12,54.73,50,1.75,1,31.68,28,22.68,27,4.87,59,16,3,1.96,2.29,0.82,3,2,1,17,0,0,2021,Joel Hofer2021,0
2021,8480981,2021,Joel Hofer,STL,G,5on5,2,5564,2.85,3,72,2.44,3,9.47,9,38.13,34,1.34,1,22.53,21,16.37,19,2.83,47,6,2,1.51,0.81,0.53,2,0,1,17,0,0,2021,Joel Hofer2021,0
2021,8480981,2021,Joel Hofer,STL,G,4on5,2,412,1.46,1,12,0.86,2,1.98,1,8.98,8,0.02,0,4.83,4,2.58,4,1.27,5,6,1,0.22,0.95,0.29,0,1,0,0,0,0,2021,Joel Hofer2021,0
2021,8480981,2021,Joel Hofer,STL,G,5on4,2,896,0.21,1,4,0.12,0,0.38,1,2.85,3,0.4,0,0.93,1,2.28,1,0.21,3,1,0,0.12,0.09,0,0,1,0,0,0,0,2021,Joel Hofer2021,0
2021,8473541,2021,Jonathan Bernier,NJD,G,other,10,835,2.71,5,36,1.14,0,2.9,3,16.77,18,0.21,1,9.6,8,6.09,5,2.65,13,8,2,0.47,1,1.23,1,2,2,13,0,0,2021,Jonathan Bernier2021,0
2021,8473541,2021,Jonathan Bernier,NJD,G,all,10,30606,24.82,26,477,17.31,17,59.14,70,259.02,264,8.23,11,144.61,104,107.71,136,24.18,263,76,23,7.32,8.92,8.58,7,8,11,115,0,0,2021,Jonathan Bernier2021,0
2021,8473541,2021,Jonathan Bernier,NJD,G,5on5,10,24432,15.88,15,357,12.49,14,46.39,60,193.8,193,7.01,9,108.37,77,80.63,99,15.46,204,50,16,5.43,5.8,4.65,3,5,7,87,0,0,2021,Jonathan Bernier2021,0
2021,8473541,2021,Jonathan Bernier,NJD,G,4on5,10,2868,4.67,5,62,2.85,3,7.48,6,33.34,37,0.26,0,20.69,15,11.16,17,4.52,32,12,4,0.94,1.39,2.35,3,0,2,14,0,0,2021,Jonathan Bernier2021,0
2021,8473541,2021,Jonathan Bernier,NJD,G,5on4,10,2471,1.09,1,14,0.46,0,1.21,0,9.63,11,0.72,1,3.05,1,6.94,11,1.09,8,4,1,0.26,0.47,0.35,0,1,0,1,0,0,2021,Jonathan Bernier2021,0
2021,8478024,2021,Ville Husso,STL,G,other,40,4401,8.1,9,118,4.87,3,12.58,16,64.16,63,1.15,0,38.42,33,20.8,24,7.32,55,25,7,2.26,3.27,2.58,3,3,3,31,0,0,2021,Ville Husso2021,0
2021,8478024,2021,Ville Husso,STL,G,all,40,140474,113.54,100,2218,87.42,93,277.42,262,1237.81,1236,35.44,32,701.83,558,506.57,686,109.8,1276,354,97,41.03,42.5,30.01,41,34,25,491,0,0,2021,Ville Husso2021,0
2021,8478024,2021,Ville Husso,STL,G,5on5,40,114854,89.42,75,1803,68.89,79,234.41,213,1011.13,1007,28.13,27,567.33,454,420.18,571,86.78,1046,294,73,34.65,35.18,19.59,35,27,13,390,0,0,2021,Ville Husso2021,0
2021,8478024,2021,Ville Husso,STL,G,4on5,40,10090,13.31,15,251,11.99,10,26.33,31,132.65,130,0.91,1,86.56,63,44.48,64,13.01,148,25,14,3.22,2.9,7.2,2,4,9,64,0,0,2021,Ville Husso2021,0
2021,8478024,2021,Ville Husso,STL,G,5on4,40,11129,2.71,1,46,1.67,1,4.09,2,29.86,36,5.25,4,9.53,8,21.11,27,2.68,27,10,3,0.9,1.16,0.65,1,0,0,6,0,0,2021,Ville Husso2021,0
2021,8474889,2021,Martin Jones,PHI,G,other,35,2912,6.49,6,84,3.69,5,9.96,7,50.27,52,1.02,1,25.73,20,19.46,28,6.28,37,22,8,1.36,2.61,2.52,1,3,2,17,0,0,2021,Martin Jones2021,0
2021,8474889,2021,Martin Jones,PHI,G,all,35,119828,104.58,114,2052,78.03,86,257.1,263,1125.8,1141,31.82,25,622.39,475,460.4,576,100.7,1119,329,111,33.48,39.03,32.07,36,48,30,493,0,0,2021,Martin Jones2021,0
2021,8474889,2021,Martin Jones,PHI,G,5on5,35,98808,78.99,84,1681,60.92,68,215.53,223,910.51,910,25.6,22,506.72,379,374.41,472,76.02,928,260,78,27.69,30.96,20.34,30,36,18,415,0,0,2021,Martin Jones2021,0
2021,8474889,2021,Martin Jones,PHI,G,4on5,35,8632,16.12,20,234,11.58,13,26.49,29,129.59,140,0.77,0,78.67,69,40.99,44,15.42,117,40,21,3.41,4.62,8.08,4,8,8,56,0,0,2021,Martin Jones2021,0
2021,8474889,2021,Martin Jones,PHI,G,5on4,35,9476,2.84,3,52,1.76,0,5.01,4,34.53,38,4.41,2,10.97,7,25.2,32,2.83,37,6,4,1.02,0.69,1.13,1,0,2,5,0,0,2021,Martin Jones2021,0
2021,8475883,2021,Frederik Andersen,CAR,G,other,52,7163,15.12,11,162,7.58,9,18.17,16,95.21,91,1.97,2,54.68,45,29.2,46,13.82,68,39,21,2.88,4.86,7.38,1,7,3,34,0,0,2021,Frederik Andersen2021,0
2021,8475883,2021,Frederik Andersen,CAR,G,all,52,184253,138.82,111,2544,100.3,127,331.88,290,1454.76,1431,58.69,59,791,616,581.42,792,133.42,1450,390,151,44.18,48.16,46.47,39,38,34,553,0,0,2021,Frederik Andersen2021,0
2021,8475883,2021,Frederik Andersen,CAR,G,5on5,52,145733,96.68,82,1990,73.77,95,269.79,239,1131.1,1114,47.1,48,610.13,482,460.69,609,93.55,1173,277,98,35.71,34.13,26.82,34,26,22,442,0,0,2021,Frederik Andersen2021,0
2021,8475883,2021,Frederik Andersen,CAR,G,4on5,52,17904,20.64,17,319,15.96,18,36.84,33,176.35,173,1.73,0,109.81,77,57.9,91,19.9,167,58,22,4.37,7.14,9.12,4,5,8,72,0,0,2021,Frederik Andersen2021,0
2021,8475883,2021,Frederik Andersen,CAR,G,5on4,52,13453,5.83,1,66,2.6,5,6.11,1,46.66,48,7.62,8,13.64,8,31.43,44,5.6,37,15,9,1.05,1.91,2.88,0,0,1,5,0,0,2021,Frederik Andersen2021,0
2021,8475215,2021,Robin Lehner,VGK,G,other,44,3003,8.4,4,96,3.73,6,9.01,6,48.62,46,0.85,3,28.25,26,14.92,23,7.61,38,17,11,1.45,2.22,4.73,2,1,1,30,0,0,2021,Robin Lehner2021,0
2021,8475215,2021,Robin Lehner,VGK,G,all,44,152799,126.07,120,2403,88.85,119,284.26,227,1246.96,1289,44.8,54,679.6,547,496.59,657,120.58,1218,351,147,34.11,43.54,48.42,38,40,42,687,0,0,2021,Robin Lehner2021,0
2021,8475215,2021,Robin Lehner,VGK,G,5on5,44,129370,90.9,90,1940,67.56,89,235.13,191,992.02,1035,37.36,43,540.21,430,403.65,534,87.28,992,275,103,28.56,33.95,28.38,33,32,25,570,0,0,2021,Robin Lehner2021,0
2021,8475215,2021,Robin Lehner,VGK,G,4on5,44,10061,21.29,23,299,15.01,19,32.86,25,159.94,156,0.8,0,95.38,82,48.52,60,20.37,152,41,25,3.11,4.95,13.22,3,5,15,81,0,0,2021,Robin Lehner2021,0
2021,8475215,2021,Robin Lehner,VGK,G,5on4,44,10365,3.57,2,48,1.58,2,4.44,1,32.57,35,5.62,8,9.57,5,22.9,33,3.54,26,12,5,0.59,1.76,1.22,0,2,0,5,0,0,2021,Robin Lehner2021,0
2021,8474651,2021,Braden Holtby,DAL,G,other,24,1848,5.59,3,73,3.09,2,7.29,5,40.51,33,0.97,1,22.46,21,15.25,22,5.14,29,19,7,1.2,2.31,2.08,2,0,1,18,0,0,2021,Braden Holtby2021,0
2021,8474651,2021,Braden Holtby,DAL,G,all,24,79108,61.67,61,1281,47.22,50,157.18,155,690.09,700,20.41,24,393.82,295,284.74,379,59.49,713,196,58,20.53,23.59,17.55,23,21,17,314,2,1,2021,Braden Holtby2021,0
2021,8474651,2021,Braden Holtby,DAL,G,5on5,24,64830,45.14,44,1014,35.78,44,129.06,140,538.36,562,15.58,14,307.89,222,222.35,288,43.73,572,145,41,16.05,17.51,11.57,17,16,11,256,2,1,2021,Braden Holtby2021,0
2021,8474651,2021,Braden Holtby,DAL,G,4on5,24,6068,8.54,13,157,7.14,3,17.81,8,85.52,78,0.53,1,55.63,48,28.27,44,8.28,88,25,7,2.66,2.74,3.14,4,4,5,37,0,0,2021,Braden Holtby2021,0
2021,8474651,2021,Braden Holtby,DAL,G,5on4,24,6362,2.39,1,37,1.22,1,3.02,2,25.69,27,3.32,8,7.84,4,18.86,25,2.35,24,7,3,0.61,1.03,0.75,0,1,0,3,0,0,2021,Braden Holtby2021,0
2021,8478933,2021,Michael McNiven,MTL,G,other,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Michael McNiven2021,0
2021,8478933,2021,Michael McNiven,MTL,G,all,1,1200,1.2,3,16,0.82,1,1.85,0,9.27,7,0.15,0,4.86,5,3.02,2,1.12,6,4,2,0.16,0.49,0.54,1,1,1,4,0,0,2021,Michael McNiven2021,0
2021,8478933,2021,Michael McNiven,MTL,G,5on5,1,1035,0.89,1,13,0.61,1,1.51,0,7.09,5,0.11,0,3.44,4,2.34,2,0.82,5,2,2,0.09,0.26,0.54,0,0,1,4,0,0,2021,Michael McNiven2021,0
2021,8478933,2021,Michael McNiven,MTL,G,4on5,1,159,0.3,2,3,0.21,0,0.34,0,2.18,2,0.04,0,1.41,1,0.68,0,0.3,1,2,0,0.07,0.23,0,1,1,0,0,0,0,2021,Michael McNiven2021,0
2021,8478933,2021,Michael McNiven,MTL,G,5on4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Michael McNiven2021,0
2021,8477361,2021,Cal Petersen,LAK,G,other,37,3396,4.63,3,74,2.96,1,7.7,8,39.57,38,1.19,0,22.81,24,13.64,15,4.52,30,18,5,1.13,2.2,1.29,1,1,1,21,0,0,2021,Cal Petersen2021,0
2021,8477361,2021,Cal Petersen,LAK,G,all,37,130590,96.62,105,1887,72.92,83,228.5,226,1017.63,1002,39.59,32,563.65,406,407.08,543,92.49,997,319,86,30.89,38.08,27.65,36,47,22,485,2,1,2021,Cal Petersen2021,0
2021,8477361,2021,Cal Petersen,LAK,G,5on5,37,107589,70.94,74,1493,54.78,63,186.39,185,801.01,787,31.94,27,444.28,303,325.44,453,68.42,803,251,54,25.44,29.94,15.56,29,32,13,385,2,1,2021,Cal Petersen2021,0
2021,8477361,2021,Cal Petersen,LAK,G,4on5,37,9059,17.53,23,270,13.2,17,29.57,27,141.42,138,1,0,85.33,69,43.67,55,16.17,132,40,22,3.53,4.57,9.43,3,13,7,76,0,0,2021,Cal Petersen2021,0
2021,8477361,2021,Cal Petersen,LAK,G,5on4,37,10546,3.44,4,47,1.9,2,4.46,6,33.48,37,5.25,4,10.29,9,22.9,19,3.3,29,10,5,0.7,1.37,1.38,2,1,1,3,0,0,2021,Cal Petersen2021,0
2021,8477992,2021,Jonas Johansson,FLA,G,other,11,773,0.47,1,10,0.31,0,1.12,0,6.31,7,0.21,0,2.59,1,3.35,6,0.47,6,2,0,0.17,0.3,0,1,0,0,2,0,0,2021,Jonas Johansson2021,0
2021,8477992,2021,Jonas Johansson,FLA,G,all,11,29191,24.34,39,442,17.22,19,56.84,51,244.94,265,8.45,4,134.6,95,99.66,129,23.65,246,72,23,7.34,9.31,7.69,16,14,9,101,0,0,2021,Jonas Johansson2021,0
2021,8477992,2021,Jonas Johansson,FLA,G,5on5,11,23901,19.27,33,370,14.51,19,50.21,41,206.85,223,6.69,3,114.66,81,82.1,107,18.62,211,58,19,6.1,7.67,5.49,11,14,8,82,0,0,2021,Jonas Johansson2021,0
2021,8477992,2021,Jonas Johansson,FLA,G,4on5,11,1876,3.95,4,49,1.98,0,4.27,8,22.87,23,0.19,0,14.55,12,7.54,8,3.91,20,9,4,0.81,0.96,2.19,3,0,1,16,0,0,2021,Jonas Johansson2021,0
2021,8477992,2021,Jonas Johansson,FLA,G,5on4,11,2641,0.63,0,12,0.38,0,1.08,2,8.25,11,1.35,1,2.47,1,6.23,8,0.63,8,3,0,0.24,0.39,0,0,0,0,1,0,0,2021,Jonas Johansson2021,0
2021,8479313,2021,Zach Sawchenko,SJS,G,other,7,431,0.38,2,8,0.28,0,1,1,4.55,4,0.07,0,2.09,2,2.08,1,0.38,4,2,0,0.15,0.23,0,1,1,0,2,0,0,2021,Zach Sawchenko2021,0
2021,8479313,2021,Zach Sawchenko,SJS,G,all,7,16138,16.02,15,284,10.71,14,35.07,34,155.31,151,3.56,4,81.23,72,64.01,69,15.27,145,53,14,4.41,6.35,5.27,3,7,5,72,0,0,2021,Zach Sawchenko2021,0
2021,8479313,2021,Zach Sawchenko,SJS,G,5on5,7,12441,11.8,9,229,8.37,13,29.6,25,123.44,118,2.63,4,66.59,58,49.6,57,11.2,120,39,11,3.64,4.53,3.64,2,4,3,59,0,0,2021,Zach Sawchenko2021,0
2021,8479313,2021,Zach Sawchenko,SJS,G,4on5,7,1494,2.85,3,32,1.44,1,3.07,5,16.24,16,0.13,0,9.28,11,4.9,2,2.7,12,7,3,0.34,0.88,1.63,0,1,2,10,0,0,2021,Zach Sawchenko2021,0
2021,8479313,2021,Zach Sawchenko,SJS,G,5on4,7,1772,0.98,1,15,0.62,0,1.4,3,11.08,13,0.74,0,3.28,1,7.44,9,0.98,9,5,0,0.27,0.71,0,0,1,0,1,0,0,2021,Zach Sawchenko2021,0
2021,8480051,2021,Cayden Primeau,MTL,G,other,12,454,1.54,1,25,1.1,1,3.29,5,16.13,18,0.18,1,8.13,9,7.37,6,1.42,17,4,1,0.7,0.51,0.34,1,0,0,3,0,0,2021,Cayden Primeau2021,0
2021,8480051,2021,Cayden Primeau,MTL,G,all,12,31153,26.55,40,524,20.87,27,67.44,64,292.27,302,8.38,8,163.53,132,120.88,139,25.61,304,78,27,8.93,9.37,8.25,14,15,11,115,0,0,2021,Cayden Primeau2021,0
2021,8480051,2021,Cayden Primeau,MTL,G,5on5,12,26055,19.38,32,418,16.03,24,55.44,50,231.58,243,6.77,6,129.84,102,95.65,110,18.71,241,64,19,6.89,7.62,4.86,13,13,6,94,0,0,2021,Cayden Primeau2021,0
2021,8480051,2021,Cayden Primeau,MTL,G,4on5,12,2509,4.67,7,65,3.18,2,7.64,7,36.12,31,0.5,0,22.69,17,11.59,17,4.53,38,7,6,1.05,0.83,2.79,0,2,5,14,0,0,2021,Cayden Primeau2021,0
2021,8480051,2021,Cayden Primeau,MTL,G,5on4,12,2135,0.96,0,16,0.56,0,1.06,2,8.43,10,0.93,1,2.87,4,6.27,6,0.96,8,3,1,0.29,0.4,0.27,0,0,0,4,0,0,2021,Cayden Primeau2021,0
2021,8479406,2021,Filip Gustavsson,OTT,G,other,18,1783,3.16,6,51,2.24,1,5.16,2,27.73,24,0.26,0,16.23,13,10.31,15,3.08,22,14,2,0.93,1.68,0.54,1,4,1,13,0,0,2021,Filip Gustavsson2021,0
